"gene_name","entrez_id","gene_chromosome","gene_strand","gene_start","gene_end","cis_start","cis_end","sample","is_nepc","has_rnaseq","rnaseq_id","has_fusion","insertion_chr","insertion_start","insertion_end","insertion_midpoint","read_count","insertion_strand","distance_to_gene","is_distant","is_exonic","is_same_strand","classification","tss_position","distance_from_tss","is_promoter_proximal","intron_number","pct_into_transcript","is_early_intronic","sb_mechanism"
"Matr3","17184","chr18","+",35562138,35593835,35556000,35823000,"N-B11",TRUE,TRUE,"CMZ105",FALSE,"chr18",35800950,35801050,35801000,23874,"-",207165,TRUE,FALSE,FALSE,"distant",35562138,238862,FALSE,NA,753.58,FALSE,"disruption"
"Matr3","17184","chr18","+",35562138,35593835,35556000,35823000,"B3-5",FALSE,FALSE,NA,FALSE,"chr18",35808550,35808650,35808600,197,"-",214765,TRUE,FALSE,FALSE,"distant",35562138,246462,FALSE,NA,777.56,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"N-1-10",FALSE,FALSE,NA,FALSE,"chr15",76995950,76996050,76996000,43,"+",19487,TRUE,FALSE,TRUE,"distant",77050670,54670,FALSE,NA,155.39,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"B3-2-7",TRUE,FALSE,NA,FALSE,"chr15",77116150,77116250,77116200,1068,"+",65530,TRUE,FALSE,TRUE,"distant",77050670,-65530,FALSE,NA,-186.25,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"N3-2-7",TRUE,FALSE,NA,FALSE,"chr15",77116150,77116250,77116200,19387,"+",65530,TRUE,FALSE,TRUE,"distant",77050670,-65530,FALSE,NA,-186.25,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"N-A10",FALSE,TRUE,"CMZ184",FALSE,"chr15",77122250,77122350,77122300,1021,"-",71630,TRUE,FALSE,FALSE,"distant",77050670,-71630,FALSE,NA,-203.59,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"B-A10",FALSE,TRUE,"CMZ184",FALSE,"chr15",77122250,77122350,77122300,543,"-",71630,TRUE,FALSE,FALSE,"distant",77050670,-71630,FALSE,NA,-203.59,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"N3-2-21",FALSE,FALSE,NA,FALSE,"chr15",77140050,77140150,77140100,2503,"-",89430,TRUE,FALSE,FALSE,"distant",77050670,-89430,FALSE,NA,-254.19,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"N-B07",TRUE,TRUE,"CMZ107",FALSE,"chr15",77148550,77148650,77148600,11762,"-",97930,TRUE,FALSE,FALSE,"distant",77050670,-97930,FALSE,NA,-278.34,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"B-B07",TRUE,TRUE,"CMZ107",FALSE,"chr15",77148550,77148650,77148600,1048,"-",97930,TRUE,FALSE,FALSE,"distant",77050670,-97930,FALSE,NA,-278.34,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"N3-7",FALSE,FALSE,NA,FALSE,"chr15",77185350,77185450,77185400,1509,"+",134730,TRUE,FALSE,TRUE,"distant",77050670,-134730,FALSE,NA,-382.94,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"B3-1-15",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr15",77225150,77225250,77225200,1097,"-",174530,TRUE,FALSE,FALSE,"distant",77050670,-174530,FALSE,NA,-496.06,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"N3-c-28",FALSE,FALSE,NA,FALSE,"chr15",77260050,77260150,77260100,1468,"+",209430,TRUE,FALSE,TRUE,"distant",77050670,-209430,FALSE,NA,-595.26,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"N-3-4",FALSE,FALSE,NA,FALSE,"chr15",77283250,77283350,77283300,1012,"-",232630,TRUE,FALSE,FALSE,"distant",77050670,-232630,FALSE,NA,-661.2,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"B-A04",FALSE,TRUE,"CMZ101",FALSE,"chr15",77289450,77289550,77289500,1663,"+",238830,TRUE,FALSE,TRUE,"distant",77050670,-238830,FALSE,NA,-678.82,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"B3-1-15",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr15",77293650,77293750,77293700,3381,"+",243030,TRUE,FALSE,TRUE,"distant",77050670,-243030,FALSE,NA,-690.76,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"B-A03",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr15",77293650,77293750,77293700,3822,"+",243030,TRUE,FALSE,TRUE,"distant",77050670,-243030,FALSE,NA,-690.76,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"N3-1-15",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr15",77293650,77293750,77293700,4266,"+",243030,TRUE,FALSE,TRUE,"distant",77050670,-243030,FALSE,NA,-690.76,FALSE,"disruption"
"Mb","17189","chr15","-",77015487,77050670,76996000,77297000,"N-A03",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr15",77293650,77293750,77293700,5109,"+",243030,TRUE,FALSE,TRUE,"distant",77050670,-243030,FALSE,NA,-690.76,FALSE,"disruption"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"B3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr18",73577950,73578050,73578000,6843,"+",0,FALSE,FALSE,TRUE,"intronic_same",73573044,4956,FALSE,1,25.38,TRUE,"activation"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"N3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr18",73577950,73578050,73578000,6066,"+",0,FALSE,FALSE,TRUE,"intronic_same",73573044,4956,FALSE,1,25.38,TRUE,"activation"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"N-1-2",TRUE,TRUE,"CMZ346",FALSE,"chr18",73582750,73582850,73582800,346,"+",0,FALSE,FALSE,TRUE,"intronic_same",73573044,9756,FALSE,1,49.95,TRUE,"activation"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"B-2-12",FALSE,TRUE,"CMZ354",FALSE,"chr18",73586850,73586950,73586900,23604,"+",0,FALSE,FALSE,TRUE,"intronic_same",73573044,13856,FALSE,1,70.94,TRUE,"activation"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"N-2-12",FALSE,TRUE,"CMZ354",FALSE,"chr18",73586850,73586950,73586900,37322,"+",0,FALSE,FALSE,TRUE,"intronic_same",73573044,13856,FALSE,1,70.94,TRUE,"activation"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"B-1-7",FALSE,FALSE,NA,FALSE,"chr18",73594250,73594350,73594300,4804,"+",1725,FALSE,FALSE,TRUE,"intronic_same",73573044,21256,FALSE,NA,108.83,FALSE,"disruption"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"N-A12",FALSE,FALSE,NA,FALSE,"chr18",73645550,73645650,73645600,10693,"-",53025,TRUE,FALSE,FALSE,"distant",73573044,72556,FALSE,NA,371.49,FALSE,"disruption"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"B-A12",FALSE,FALSE,NA,FALSE,"chr18",73645550,73645650,73645600,4002,"-",53025,TRUE,FALSE,FALSE,"distant",73573044,72556,FALSE,NA,371.49,FALSE,"disruption"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"B-A05",FALSE,TRUE,"CMZ109",FALSE,"chr18",73650050,73650150,73650100,2248,"-",57525,TRUE,FALSE,FALSE,"distant",73573044,77056,FALSE,NA,394.53,FALSE,"disruption"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"B3-c-32",TRUE,FALSE,NA,FALSE,"chr18",73653950,73654050,73654000,1726,"+",61425,TRUE,FALSE,TRUE,"distant",73573044,80956,FALSE,NA,414.5,FALSE,"disruption"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"B-A02",FALSE,TRUE,"CMZ181",FALSE,"chr18",73656050,73656150,73656100,11513,"+",63525,TRUE,FALSE,TRUE,"distant",73573044,83056,FALSE,NA,425.25,FALSE,"disruption"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"N-A02",FALSE,TRUE,"CMZ181",FALSE,"chr18",73656050,73656150,73656100,3881,"+",63525,TRUE,FALSE,TRUE,"distant",73573044,83056,FALSE,NA,425.25,FALSE,"disruption"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"B-3-1",FALSE,FALSE,NA,FALSE,"chr18",73656250,73656350,73656300,2334,"+",63725,TRUE,FALSE,TRUE,"distant",73573044,83256,FALSE,NA,426.28,FALSE,"disruption"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"N-3-1",FALSE,FALSE,NA,FALSE,"chr18",73656250,73656350,73656300,2086,"+",63725,TRUE,FALSE,TRUE,"distant",73573044,83256,FALSE,NA,426.28,FALSE,"disruption"
"Mex3c","240396","chr18","+",73573044,73592575,73578000,73687000,"N-2-12",FALSE,TRUE,"CMZ354",FALSE,"chr18",73670850,73670950,73670900,6005,"-",78325,TRUE,FALSE,FALSE,"distant",73573044,97856,FALSE,NA,501.03,FALSE,"disruption"
"Mir103-1","723824","chr11","+",35782396,35782481,35799800,35816800,"B-2-9",TRUE,TRUE,"CMZ344",FALSE,"chr11",35799750,35799850,35799800,1302,"-",17319,TRUE,FALSE,FALSE,"distant",35782396,17404,FALSE,NA,20475.29,FALSE,"disruption"
"Mir103-1","723824","chr11","+",35782396,35782481,35799800,35816800,"N-A04",FALSE,TRUE,"CMZ101",FALSE,"chr11",35806850,35806950,35806900,7502,"-",24419,TRUE,FALSE,FALSE,"distant",35782396,24504,FALSE,NA,28828.24,FALSE,"disruption"
"Mir103-1","723824","chr11","+",35782396,35782481,35799800,35816800,"B-A04",FALSE,TRUE,"CMZ101",FALSE,"chr11",35806850,35806950,35806900,6298,"-",24419,TRUE,FALSE,FALSE,"distant",35782396,24504,FALSE,NA,28828.24,FALSE,"disruption"
"Mir103-1","723824","chr11","+",35782396,35782481,35799800,35816800,"N-A04",FALSE,TRUE,"CMZ101",FALSE,"chr11",35815450,35815550,35815500,1631,"+",33019,TRUE,FALSE,TRUE,"distant",35782396,33104,FALSE,NA,38945.88,FALSE,"disruption"
"Mir103-1","723824","chr11","+",35782396,35782481,35799800,35816800,"B-B10",FALSE,FALSE,NA,FALSE,"chr11",35815550,35815650,35815600,2552,"+",33119,TRUE,FALSE,TRUE,"distant",35782396,33204,FALSE,NA,39063.53,FALSE,"disruption"
"Mir103-1","723824","chr11","+",35782396,35782481,35799800,35816800,"N-B10",FALSE,FALSE,NA,FALSE,"chr11",35815550,35815650,35815600,1918,"+",33119,TRUE,FALSE,TRUE,"distant",35782396,33204,FALSE,NA,39063.53,FALSE,"disruption"
"Mir1898","100316684","chr15","+",12171492,12171574,12119700,12386700,"N3-14",FALSE,FALSE,NA,FALSE,"chr15",12119650,12119750,12119700,969,"-",51792,TRUE,FALSE,FALSE,"distant",12171492,-51792,FALSE,NA,-63160.98,FALSE,"disruption"
"Mir1898","100316684","chr15","+",12171492,12171574,12119700,12386700,"B3-c-32",TRUE,FALSE,NA,FALSE,"chr15",12122550,12122650,12122600,12580,"-",48892,TRUE,FALSE,FALSE,"distant",12171492,-48892,FALSE,NA,-59624.39,FALSE,"disruption"
"Mir1898","100316684","chr15","+",12171492,12171574,12119700,12386700,"B3-2-36",TRUE,FALSE,NA,FALSE,"chr15",12122550,12122650,12122600,21231,"-",48892,TRUE,FALSE,FALSE,"distant",12171492,-48892,FALSE,NA,-59624.39,FALSE,"disruption"
"Mir1898","100316684","chr15","+",12171492,12171574,12119700,12386700,"B-B08",TRUE,TRUE,"CMZ106",FALSE,"chr15",12130750,12130850,12130800,505,"+",40692,TRUE,FALSE,TRUE,"distant",12171492,-40692,FALSE,NA,-49624.39,FALSE,"disruption"
"Mir1898","100316684","chr15","+",12171492,12171574,12119700,12386700,"N-B02",TRUE,FALSE,NA,FALSE,"chr15",12139150,12139250,12139200,407,"+",32292,TRUE,FALSE,TRUE,"distant",12171492,-32292,FALSE,NA,-39380.49,FALSE,"disruption"
"Mir1898","100316684","chr15","+",12171492,12171574,12119700,12386700,"N3-2-21",FALSE,FALSE,NA,FALSE,"chr15",12162250,12162350,12162300,892,"+",9192,TRUE,FALSE,TRUE,"distant",12171492,-9192,FALSE,NA,-11209.76,FALSE,"disruption"
"Mir1898","100316684","chr15","+",12171492,12171574,12119700,12386700,"N-2-26",TRUE,TRUE,"CMZ347",FALSE,"chr15",12189650,12189750,12189700,2917,"+",18126,TRUE,FALSE,TRUE,"distant",12171492,18208,FALSE,NA,22204.88,FALSE,"disruption"
"Mir1898","100316684","chr15","+",12171492,12171574,12119700,12386700,"B3-14",FALSE,FALSE,NA,FALSE,"chr15",12336850,12336950,12336900,1607,"-",165326,TRUE,FALSE,FALSE,"distant",12171492,165408,FALSE,NA,201717.07,FALSE,"disruption"
"Mir1898","100316684","chr15","+",12171492,12171574,12119700,12386700,"B-3-4",FALSE,FALSE,NA,FALSE,"chr15",12338550,12338650,12338600,840,"-",167026,TRUE,FALSE,FALSE,"distant",12171492,167108,FALSE,NA,203790.24,FALSE,"disruption"
"Mir1898","100316684","chr15","+",12171492,12171574,12119700,12386700,"B3-c-28",FALSE,FALSE,NA,FALSE,"chr15",12342650,12342750,12342700,1748,"+",171126,TRUE,FALSE,TRUE,"distant",12171492,171208,FALSE,NA,208790.24,FALSE,"disruption"
"Mir1898","100316684","chr15","+",12171492,12171574,12119700,12386700,"B-A12",FALSE,FALSE,NA,FALSE,"chr15",12361650,12361750,12361700,1596,"+",190126,TRUE,FALSE,TRUE,"distant",12171492,190208,FALSE,NA,231960.98,FALSE,"disruption"
"Mir421","100124494","chrX","-",103572921,103572996,103190500,103229500,"B3-9",FALSE,FALSE,NA,FALSE,"chr15",103190450,103190550,103190500,10436,"+",382421,TRUE,FALSE,TRUE,"distant",103572996,382496,FALSE,NA,509994.67,FALSE,"disruption"
"Mir421","100124494","chrX","-",103572921,103572996,103190500,103229500,"N3-9",FALSE,FALSE,NA,FALSE,"chr15",103190450,103190550,103190500,5039,"+",382421,TRUE,FALSE,TRUE,"distant",103572996,382496,FALSE,NA,509994.67,FALSE,"disruption"
"Mir421","100124494","chrX","-",103572921,103572996,103190500,103229500,"B-2-21",FALSE,TRUE,"CMZ353",FALSE,"chr15",103214050,103214150,103214100,1197,"-",358821,TRUE,FALSE,FALSE,"distant",103572996,358896,FALSE,NA,478528,FALSE,"disruption"
"Mir421","100124494","chrX","-",103572921,103572996,103190500,103229500,"N3-2-2",TRUE,FALSE,NA,FALSE,"chr15",103216350,103216450,103216400,16618,"-",356521,TRUE,FALSE,FALSE,"distant",103572996,356596,FALSE,NA,475461.33,FALSE,"disruption"
"Mir421","100124494","chrX","-",103572921,103572996,103190500,103229500,"B3-2-2",TRUE,FALSE,NA,FALSE,"chr15",103216350,103216450,103216400,10368,"-",356521,TRUE,FALSE,FALSE,"distant",103572996,356596,FALSE,NA,475461.33,FALSE,"disruption"
"Mir421","100124494","chrX","-",103572921,103572996,103190500,103229500,"N-B09",TRUE,TRUE,"CMZ104",FALSE,"chr15",103218850,103218950,103218900,14068,"-",354021,TRUE,FALSE,FALSE,"distant",103572996,354096,FALSE,NA,472128,FALSE,"disruption"
"Mir421","100124494","chrX","-",103572921,103572996,103190500,103229500,"N3-c-9",FALSE,FALSE,NA,FALSE,"chr15",103225450,103225550,103225500,5056,"-",347421,TRUE,FALSE,FALSE,"distant",103572996,347496,FALSE,NA,463328,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"B3-12",FALSE,FALSE,NA,FALSE,"chr13",17697450,17697550,17697500,1981,"+",49973,TRUE,FALSE,TRUE,"distant",17747473,-49973,FALSE,NA,-41644.17,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"B3-14",FALSE,FALSE,NA,FALSE,"chr13",17697450,17697550,17697500,477,"+",49973,TRUE,FALSE,TRUE,"distant",17747473,-49973,FALSE,NA,-41644.17,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"N3-14",FALSE,FALSE,NA,FALSE,"chr13",17697450,17697550,17697500,658,"+",49973,TRUE,FALSE,TRUE,"distant",17747473,-49973,FALSE,NA,-41644.17,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"B3-8",FALSE,FALSE,NA,FALSE,"chr13",17704150,17704250,17704200,6341,"+",43273,TRUE,FALSE,TRUE,"distant",17747473,-43273,FALSE,NA,-36060.83,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"N3-8",FALSE,FALSE,NA,FALSE,"chr13",17704150,17704250,17704200,1179,"+",43273,TRUE,FALSE,TRUE,"distant",17747473,-43273,FALSE,NA,-36060.83,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"N3-c-32",TRUE,FALSE,NA,FALSE,"chr13",17704450,17704550,17704500,1911,"+",42973,TRUE,FALSE,TRUE,"distant",17747473,-42973,FALSE,NA,-35810.83,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"N3-14",FALSE,FALSE,NA,FALSE,"chr13",17721650,17721750,17721700,1080,"+",25773,TRUE,FALSE,TRUE,"distant",17747473,-25773,FALSE,NA,-21477.5,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"B-3-4",FALSE,FALSE,NA,FALSE,"chr13",17777250,17777350,17777300,1490,"+",29707,TRUE,FALSE,TRUE,"distant",17747473,29827,FALSE,NA,24855.83,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"N-3-4",FALSE,FALSE,NA,FALSE,"chr13",17777250,17777350,17777300,826,"+",29707,TRUE,FALSE,TRUE,"distant",17747473,29827,FALSE,NA,24855.83,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"B3-19",FALSE,FALSE,NA,FALSE,"chr13",17792650,17792750,17792700,1477,"+",45107,TRUE,FALSE,TRUE,"distant",17747473,45227,FALSE,NA,37689.17,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"N3-19",FALSE,FALSE,NA,FALSE,"chr13",17792650,17792750,17792700,3703,"+",45107,TRUE,FALSE,TRUE,"distant",17747473,45227,FALSE,NA,37689.17,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"N-A05",FALSE,TRUE,"CMZ109",FALSE,"chr13",17801750,17801850,17801800,1317,"-",54207,TRUE,FALSE,FALSE,"distant",17747473,54327,FALSE,NA,45272.5,FALSE,"disruption"
"Mir466i","100316665","chr13","+",17747473,17747593,17697500,17806500,"B-A05",FALSE,TRUE,"CMZ109",FALSE,"chr13",17801750,17801850,17801800,1146,"-",54207,TRUE,FALSE,FALSE,"distant",17747473,54327,FALSE,NA,45272.5,FALSE,"disruption"
"Mir674","732489","chr2","+",117185127,117185226,117126100,117196100,"B3-19",FALSE,FALSE,NA,FALSE,"chr2",117126050,117126150,117126100,2171,"-",59027,TRUE,FALSE,FALSE,"distant",117185127,-59027,FALSE,NA,-59623.23,FALSE,"disruption"
"Mir674","732489","chr2","+",117185127,117185226,117126100,117196100,"N-2-23",FALSE,FALSE,NA,FALSE,"chr2",117146350,117146450,117146400,17820,"-",38727,TRUE,FALSE,FALSE,"distant",117185127,-38727,FALSE,NA,-39118.18,FALSE,"disruption"
"Mir674","732489","chr2","+",117185127,117185226,117126100,117196100,"B-2-23",FALSE,FALSE,NA,FALSE,"chr2",117146350,117146450,117146400,439,"-",38727,TRUE,FALSE,FALSE,"distant",117185127,-38727,FALSE,NA,-39118.18,FALSE,"disruption"
"Mir674","732489","chr2","+",117185127,117185226,117126100,117196100,"B-A08",TRUE,FALSE,NA,FALSE,"chr2",117153150,117153250,117153200,11169,"-",31927,TRUE,FALSE,FALSE,"distant",117185127,-31927,FALSE,NA,-32249.49,FALSE,"disruption"
"Mir674","732489","chr2","+",117185127,117185226,117126100,117196100,"B-B10",FALSE,FALSE,NA,FALSE,"chr2",117158850,117158950,117158900,12444,"-",26227,TRUE,FALSE,FALSE,"distant",117185127,-26227,FALSE,NA,-26491.92,FALSE,"disruption"
"Mir674","732489","chr2","+",117185127,117185226,117126100,117196100,"B-A02",FALSE,TRUE,"CMZ181",FALSE,"chr2",117186450,117186550,117186500,7404,"+",1274,FALSE,FALSE,TRUE,"intronic_same",117185127,1373,FALSE,NA,1386.87,FALSE,"disruption"
"Mir674","732489","chr2","+",117185127,117185226,117126100,117196100,"N-3-1",FALSE,FALSE,NA,FALSE,"chr2",117186850,117186950,117186900,538,"-",1674,FALSE,FALSE,FALSE,"intronic_opposite",117185127,1773,FALSE,NA,1790.91,FALSE,"disruption"
"Mirlet7g","387249","chr9","+",106178840,106178927,106175100,106192100,"B-B10",FALSE,FALSE,NA,FALSE,"chr9",106175050,106175150,106175100,30553,"+",3740,TRUE,FALSE,TRUE,"distant",106178840,-3740,FALSE,NA,-4298.85,FALSE,"disruption"
"Mirlet7g","387249","chr9","+",106178840,106178927,106175100,106192100,"B-2-21",FALSE,TRUE,"CMZ353",FALSE,"chr9",106179950,106180050,106180000,1142,"+",1073,FALSE,FALSE,TRUE,"intronic_same",106178840,1160,FALSE,NA,1333.33,FALSE,"disruption"
"Mirlet7g","387249","chr9","+",106178840,106178927,106175100,106192100,"B-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr9",106181550,106181650,106181600,2755,"+",2673,TRUE,FALSE,TRUE,"distant",106178840,2760,FALSE,NA,3172.41,FALSE,"disruption"
"Mirlet7g","387249","chr9","+",106178840,106178927,106175100,106192100,"N3-7",FALSE,FALSE,NA,FALSE,"chr9",106182150,106182250,106182200,1121,"-",3273,TRUE,FALSE,FALSE,"distant",106178840,3360,FALSE,NA,3862.07,FALSE,"disruption"
"Mllt10","17354","chr2","+",18055237,18212388,18120200,18190200,"B3-2-2",TRUE,FALSE,NA,FALSE,"chr2",18120150,18120250,18120200,768,"+",0,FALSE,FALSE,TRUE,"intronic_same",18055237,64963,FALSE,16,41.34,FALSE,"disruption"
"Mllt10","17354","chr2","+",18055237,18212388,18120200,18190200,"B3-c-9",FALSE,FALSE,NA,FALSE,"chr2",18127950,18128050,18128000,1355,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",18055237,72763,FALSE,21,46.3,FALSE,"disruption"
"Mllt10","17354","chr2","+",18055237,18212388,18120200,18190200,"N-2-17",TRUE,TRUE,"CMZ345",TRUE,"chr2",18136950,18137050,18137000,26860,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",18055237,81763,FALSE,21,52.03,FALSE,"disruption"
"Mllt10","17354","chr2","+",18055237,18212388,18120200,18190200,"B-2-17",TRUE,TRUE,"CMZ345",TRUE,"chr2",18136950,18137050,18137000,3160,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",18055237,81763,FALSE,21,52.03,FALSE,"disruption"
"Mllt10","17354","chr2","+",18055237,18212388,18120200,18190200,"N-A03",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr2",18137950,18138050,18138000,2915,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",18055237,82763,FALSE,21,52.66,FALSE,"disruption"
"Mllt10","17354","chr2","+",18055237,18212388,18120200,18190200,"N3-6",TRUE,FALSE,NA,FALSE,"chr2",18151150,18151250,18151200,1012,"+",0,FALSE,FALSE,TRUE,"intronic_same",18055237,95963,FALSE,23,61.06,FALSE,"disruption"
"Mllt10","17354","chr2","+",18055237,18212388,18120200,18190200,"B-B07",TRUE,TRUE,"CMZ107",FALSE,"chr2",18184850,18184950,18184900,3058,"+",0,FALSE,FALSE,TRUE,"intronic_same",18055237,129663,FALSE,30,82.51,FALSE,"disruption"
"Mllt10","17354","chr2","+",18055237,18212388,18120200,18190200,"B3-1-2",TRUE,TRUE,"CMZ107",FALSE,"chr2",18184850,18184950,18184900,2035,"+",0,FALSE,FALSE,TRUE,"intronic_same",18055237,129663,FALSE,30,82.51,FALSE,"disruption"
"Mllt10","17354","chr2","+",18055237,18212388,18120200,18190200,"N-B07",TRUE,TRUE,"CMZ107",FALSE,"chr2",18184850,18184950,18184900,25892,"+",0,FALSE,FALSE,TRUE,"intronic_same",18055237,129663,FALSE,30,82.51,FALSE,"disruption"
"Mllt10","17354","chr2","+",18055237,18212388,18120200,18190200,"N3-1-2",TRUE,TRUE,"CMZ107",FALSE,"chr2",18184850,18184950,18184900,1992,"+",0,FALSE,FALSE,TRUE,"intronic_same",18055237,129663,FALSE,30,82.51,FALSE,"disruption"
"Mocs3","69372","chr2","+",168230622,168232594,168177200,168216200,"B3-7",FALSE,FALSE,NA,FALSE,"chr2",168177150,168177250,168177200,564,"-",53422,TRUE,FALSE,FALSE,"distant",168230622,-53422,FALSE,NA,-2709.03,FALSE,"disruption"
"Mocs3","69372","chr2","+",168230622,168232594,168177200,168216200,"B-2-23",FALSE,FALSE,NA,FALSE,"chr2",168177250,168177350,168177300,310,"+",53322,TRUE,FALSE,TRUE,"distant",168230622,-53322,FALSE,NA,-2703.96,FALSE,"disruption"
"Mocs3","69372","chr2","+",168230622,168232594,168177200,168216200,"N-2-23",FALSE,FALSE,NA,FALSE,"chr2",168177250,168177350,168177300,4700,"+",53322,TRUE,FALSE,TRUE,"distant",168230622,-53322,FALSE,NA,-2703.96,FALSE,"disruption"
"Mocs3","69372","chr2","+",168230622,168232594,168177200,168216200,"B-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr2",168187250,168187350,168187300,9569,"+",43322,TRUE,FALSE,TRUE,"distant",168230622,-43322,FALSE,NA,-2196.86,FALSE,"disruption"
"Mocs3","69372","chr2","+",168230622,168232594,168177200,168216200,"N-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr2",168187250,168187350,168187300,7350,"+",43322,TRUE,FALSE,TRUE,"distant",168230622,-43322,FALSE,NA,-2196.86,FALSE,"disruption"
"Mocs3","69372","chr2","+",168230622,168232594,168177200,168216200,"N3-1",FALSE,FALSE,NA,FALSE,"chr2",168195650,168195750,168195700,1070,"-",34922,TRUE,FALSE,FALSE,"distant",168230622,-34922,FALSE,NA,-1770.89,FALSE,"disruption"
"Mocs3","69372","chr2","+",168230622,168232594,168177200,168216200,"B-1-4",FALSE,FALSE,NA,FALSE,"chr2",168195950,168196050,168196000,22,"+",34622,TRUE,FALSE,TRUE,"distant",168230622,-34622,FALSE,NA,-1755.68,FALSE,"disruption"
"Mocs3","69372","chr2","+",168230622,168232594,168177200,168216200,"B-A05",FALSE,TRUE,"CMZ109",FALSE,"chr2",168204550,168204650,168204600,3555,"+",26022,TRUE,FALSE,TRUE,"distant",168230622,-26022,FALSE,NA,-1319.57,FALSE,"disruption"
"Mplkip","66308","chr13","+",17695192,17699105,17697500,17806500,"B3-12",FALSE,FALSE,NA,FALSE,"chr13",17697450,17697550,17697500,1981,"+",0,FALSE,TRUE,TRUE,"exonic_same",17695192,2308,FALSE,NA,58.98,FALSE,"disruption"
"Mplkip","66308","chr13","+",17695192,17699105,17697500,17806500,"B3-14",FALSE,FALSE,NA,FALSE,"chr13",17697450,17697550,17697500,477,"+",0,FALSE,TRUE,TRUE,"exonic_same",17695192,2308,FALSE,NA,58.98,FALSE,"disruption"
